subj,tokprodfr,exchprodfr,price,exp1,exp1cond,exp2,exp2cond,exp3,exp3cond,exp4,exp4cond,exp5,exp5cond,exp6,exp6cond,exp7,exp7cond,freetoken,wage,intrft,intcrit,taxloss,taxcrit,tokprodresp,exchprodresp,tokexchresp,rft,tokennum,inttok,taxtok
5,1,100,1,,,2,4,,,,,,,,,,,,10,,,,,12,200,120,120,0,,
5,1,100,1,,,2,4,,,,,,,,,,,,10,,,,,12,200,120,120,0,,
5,1,100,1,,,2,4,,,,,,,,,,,,10,,,,,12,200,120,120,0,,
5,1,100,1,,,2,4,,,,,,,,,,,,10,,,,,16,300,160,160,0,,
5,1,100,1,,,2,4,,,,,,,,,,,,10,,,,,16,300,160,160,0,,
5,1,100,1,,,2,2,,,,,,,,,,,,2,,,,,73,400,146,146,0,,
5,1,100,1,,,2,2,,,,,,,,,,,,2,,,,,71,400,142,142,0,,
5,1,100,1,,,2,2,,,,,,,,,,,,2,,,,,75,400,150,150,0,,
5,1,100,1,,,2,2,,,,,,,,,,,,2,,,,,23,200,46,46,42,,
5,1,100,1,,,2,2,,,,,,,,,,,,2,,,,,61,300,122,122,0,,
5,1,100,1,,,2,5,,,,,,,,,,,,5,,,,,30,300,150,150,0,,
5,1,100,1,,,2,5,,,,,,,,,,,,5,,,,,24,200,120,120,0,,
5,1,100,1,,,2,5,,,,,,,,,,,,5,,,,,28,300,140,140,0,,
5,1,100,1,,,2,5,,,,,,,,,,,,5,,,,,32,300,160,160,0,,
5,1,100,1,,,2,5,,,,,,,,,,,,5,,,,,24,200,120,120,0,,
5,1,100,1,,,,,,,,,,,6,1,,,,,,,,,64,500,64,64,9,0,
5,1,100,1,,,,,,,,,,,6,1,,,,,,,,,94,800,94,94,0,0,
5,1,100,1,,,,,,,,,,,6,1,,,,,,,,,102,800,102,102,0,0,
5,1,100,1,,,,,,,,,,,6,1,,,,,,,,,127,800,127,127,0,0,
5,1,100,1,,,,,,,,,,,6,1,,,,,,,,,119,900,119,119,0,0,
5,1,100,1,,,,,,,,,,,6,3,,,,,2,6,,,108,800,138,138,0,30,
5,1,100,1,,,,,,,,,,,6,3,,,,,2,6,,,76,700,94,94,0,18,
5,1,100,1,,,,,,,,,,,6,3,,,,,2,6,,,93,700,121,121,0,28,
5,1,100,1,,,,,,,,,,,6,3,,,,,2,6,,,92,600,122,122,0,30,
5,1,100,1,,,,,,,,,,,6,3,,,,,2,6,,,105,800,129,129,0,24,
5,1,100,1,,,,,,,,,,,6,4,,,,,5,6,,,31,300,147,147,0,116,
5,1,100,1,,,,,,,,,,,6,4,,,,,5,6,,,41,300,140,140,0,99,
5,1,100,1,,,,,,,,,,,6,4,,,,,5,6,,,21,100,21,21,0,0,
5,1,100,1,,,,,,,,,,,6,4,,,,,5,6,,,31,300,146,146,0,115,
5,1,100,1,,,,,,,,,,,6,4,,,,,5,6,,,20,100,20,20,1,0,
5,1,100,1,,,,,,,,,,,6,2,,,,,1,6,,,63,400,74,74,0,11,
5,1,100,1,,,,,,,,,,,6,2,,,,,1,6,,,54,400,75,75,5,21,
5,1,100,1,,,,,,,,,,,6,2,,,,,1,6,,,67,500,68,68,0,1,
5,1,100,1,,,,,,,,,,,6,2,,,,,1,6,,,37,300,42,42,1,5,
5,1,100,1,,,,,,,,,,,6,2,,,,,1,6,,,69,300,85,85,3,16,
5,1,100,1,,,,,,,,,,,6,5,,,,,2,6,,,45,300,71,71,0,26,
5,1,100,1,,,,,,,,,,,6,5,,,,,2,6,,,69,400,83,83,0,14,
5,1,100,1,,,,,,,,,,,6,5,,,,,2,6,,,24,100,24,24,2,0,
5,1,100,1,,,,,,,,,,,6,5,,,,,2,6,,,78,500,92,92,0,14,
5,1,100,1,,,,,,,,,,,6,5,,,,,2,6,,,44,400,98,98,0,54,
5,1,100,1,,,,,,,,,,,6,6,,,,,,,,,44,200,44,44,18,0,
5,1,100,1,,,,,,,,,,,6,6,,,,,,,,,26,100,26,26,0,0,
5,1,100,1,,,,,,,,,,,6,6,,,,,,,,,24,100,24,24,1,0,
5,1,100,1,,,,,,,,,,,6,6,,,,,,,,,129,500,129,129,0,0,
5,1,100,1,,,,,,,,,,,6,6,,,,,,,,,24,100,24,24,2,0,
5,1,100,1,,,,,,,,,,,6,8,,,,,2,12,,,101,500,133,133,0,32,
5,1,100,1,,,,,,,,,,,6,8,,,,,2,12,,,100,600,114,114,0,14,
5,1,100,1,,,,,,,,,,,6,8,,,,,2,12,,,117,800,141,141,0,24,
5,1,100,1,,,,,,,,,,,6,8,,,,,2,12,,,104,500,120,120,0,16,
5,1,100,1,,,,,,,,,,,6,8,,,,,2,12,,,133,900,141,141,0,8,
5,1,100,1,,,,,,,,,,,6,9,,,,,5,12,,,90,500,135,135,0,45,
5,1,100,1,,,,,,,,,,,6,9,,,,,5,12,,,100,500,130,130,0,30,
5,1,100,1,,,,,,,,,,,6,9,,,,,5,12,,,100,500,160,160,0,60,
5,1,100,1,,,,,,,,,,,6,9,,,,,5,12,,,39,200,39,39,7,0,
5,1,100,1,,,,,,,,,,,6,9,,,,,5,12,,,116,600,121,121,0,5,
5,1,100,1,,,,,,,,,,,6,7,,,,,1,12,,,30,100,30,30,2,0,
5,1,100,1,,,,,,,,,,,6,7,,,,,1,12,,,108,500,123,123,0,15,
5,1,100,1,,,,,,,,,,,6,7,,,,,1,12,,,27,100,27,27,2,0,
5,1,100,1,,,,,,,,,,,6,7,,,,,1,12,,,105,700,121,121,0,16,
5,1,100,1,,,,,,,,,,,6,7,,,,,1,12,,,119,800,124,124,0,5,
5,1,100,1,,,,,,,,,,,6,10,,,,,2,12,,,105,500,129,129,0,24,
5,1,100,1,,,,,,,,,,,6,10,,,,,2,12,,,84,300,136,136,0,52,
5,1,100,1,,,,,,,,,,,6,10,,,,,2,12,,,95,400,135,135,0,40,
5,1,100,1,,,,,,,,,,,6,10,,,,,2,12,,,102,300,158,158,0,56,
5,1,100,1,,,,,,,,,,,6,10,,,,,2,12,,,104,400,134,134,0,30,
5,1,100,1,,,,,,,,,,,6,11,,,,,,,,,126,500,126,126,0,0,
5,1,100,1,,,,,,,,,,,6,11,,,,,,,,,123,400,123,123,0,0,
5,1,100,1,,,,,,,,,,,6,11,,,,,,,,,121,600,121,121,0,0,
5,1,100,1,,,,,,,,,,,6,11,,,,,,,,,145,600,145,145,0,0,
5,1,100,1,,,,,,,,,,,6,11,,,,,,,,,138,700,138,138,0,0,
5,1,100,1,,,,,,,,,,,6,13,,,,,2,18,,,125,500,139,139,0,14,
5,1,100,1,,,,,,,,,,,6,13,,,,,2,18,,,116,500,126,126,0,10,
5,1,100,1,,,,,,,,,,,6,13,,,,,2,18,,,116,600,124,124,0,8,
5,1,100,1,,,,,,,,,,,6,13,,,,,2,18,,,127,400,135,135,0,8,
5,1,100,1,,,,,,,,,,,6,13,,,,,2,18,,,106,500,118,118,2,12,
5,1,100,1,,,,,,,,,,,6,14,,,,,5,18,,,77,300,137,137,0,60,
5,1,100,1,,,,,,,,,,,6,14,,,,,5,18,,,76,300,126,126,0,50,
5,1,100,1,,,,,,,,,,,6,14,,,,,5,18,,,89,300,154,154,0,65,
5,1,100,1,,,,,,,,,,,6,14,,,,,5,18,,,87,400,92,92,3,5,
5,1,100,1,,,,,,,,,,,6,14,,,,,5,18,,,104,400,124,124,0,20,
5,1,100,1,,,,,,,,,,,6,12,,,,,1,18,,,118,300,123,123,0,5,
5,1,100,1,,,,,,,,,,,6,12,,,,,1,18,,,89,300,105,105,10,16,
5,1,100,1,,,,,,,,,,,6,12,,,,,1,18,,,116,400,119,119,12,3,
5,1,100,1,,,,,,,,,,,6,12,,,,,1,18,,,149,600,151,151,0,2,
5,1,100,1,,,,,,,,,,,6,12,,,,,1,18,,,135,500,142,142,0,7,
5,1,100,1,,,,,,,,,,,6,15,,,,,2,18,,,95,300,95,95,0,0,
5,1,100,1,,,,,,,,,,,6,15,,,,,2,18,,,127,500,129,129,0,2,
5,1,100,1,,,,,,,,,,,6,15,,,,,2,18,,,83,200,89,89,0,6,
5,1,100,1,,,,,,,,,,,6,15,,,,,2,18,,,122,300,134,134,0,12,
5,1,100,1,,,,,,,,,,,6,15,,,,,2,18,,,58,200,106,106,14,48,
5,1,100,1,,,,,,,,,,,6,16,,,,,,,,,51,200,51,51,0,0,
5,1,100,1,,,,,,,,,,,6,16,,,,,,,,,70,300,70,70,0,0,
5,1,100,1,,,,,,,,,,,6,16,,,,,,,,,105,700,105,105,0,0,
5,1,100,1,,,,,,,,,,,6,16,,,,,,,,,91,300,91,91,1,0,
5,1,100,1,,,,,,,,,,,6,16,,,,,,,,,132,700,132,132,0,0,
5,1,100,1,,,,,,,,,,,6,18,,,,,2,6,,,55,400,98,98,2,43,
5,1,100,1,,,,,,,,,,,6,18,,,,,2,6,,,64,200,113,113,1,49,
5,1,100,1,,,,,,,,,,,6,18,,,,,2,6,,,72,400,137,137,19,65,
5,1,100,1,,,,,,,,,,,6,18,,,,,2,6,,,59,400,103,103,0,44,
5,1,100,1,,,,,,,,,,,6,18,,,,,2,6,,,61,200,89,89,0,28,
5,1,100,1,,,,,,,,,,,6,19,,,,,5,6,,,33,200,120,120,0,87,
5,1,100,1,,,,,,,,,,,6,19,,,,,5,6,,,31,200,120,120,0,89,
5,1,100,1,,,,,,,,,,,6,19,,,,,5,6,,,29,200,105,105,5,76,
5,1,100,1,,,,,,,,,,,6,19,,,,,5,6,,,52,200,120,120,0,68,
5,1,100,1,,,,,,,,,,,6,19,,,,,5,6,,,32,200,105,105,5,73,
5,1,100,1,,,,,,,,,,,6,17,,,,,1,6,,,54,300,79,79,0,25,
5,1,100,1,,,,,,,,,,,6,17,,,,,1,6,,,25,100,40,40,0,15,
5,1,100,1,,,,,,,,,,,6,17,,,,,1,6,,,95,400,124,124,0,29,
5,1,100,1,,,,,,,,,,,6,17,,,,,1,6,,,24,200,50,50,27,26,
5,1,100,1,,,,,,,,,,,6,17,,,,,1,6,,,92,500,136,136,0,44,
5,1,100,1,,,,,,,,,,,,,,,,,2,6,,,79,500,123,123,0,44,
5,1,100,1,,,,,,,,,,,,,,,,,2,6,,,32,300,108,108,3,76,
5,1,100,1,,,,,,,,,,,,,,,,,2,6,,,79,400,143,143,0,64,
5,1,100,1,,,,,,,,,,,,,,,,,2,6,,,26,200,68,68,0,42,
5,1,100,1,,,,,,,,,,,,,,,,,2,6,,,83,500,108,108,11,25,
5,1,100,1,,,,,,,,,,,,,,,,,5,6,,,28,200,120,120,0,92,
5,1,100,1,,,,,,,,,,,,,,,,,5,6,,,54,300,152,152,0,98,
5,1,100,1,,,,,,,,,,,,,,,,,5,6,,,30,200,120,120,0,90,
5,1,100,1,,,,,,,,,,,,,,,,,5,6,,,74,400,124,124,0,50,
5,1,100,1,,,,,,,,,,,,,,,,,5,6,,,63,400,160,160,0,97,
5,1,100,1,,,,,,,,,,,,,7,1,,,,,,,125,900,125,125,0,,0
5,1,100,1,,,,,,,,,,,,,7,1,,,,,,,130,700,130,130,0,,0
5,1,100,1,,,,,,,,,,,,,7,1,,,,,,,123,600,123,123,0,,0
5,1,100,1,,,,,,,,,,,,,7,1,,,,,,,124,500,124,124,0,,0
5,1,100,1,,,,,,,,,,,,,7,1,,,,,,,131,800,131,131,0,,0
5,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,219,500,129,129,0,,90
5,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,219,400,135,135,0,,84
5,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,181,500,127,127,0,,54
5,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,171,700,127,127,0,,44
5,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,193,700,137,137,0,,56
5,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,255,1100,125,125,0,,130
5,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,295,1100,140,140,0,,155
5,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,337,900,137,137,0,,200
5,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,285,600,121,121,0,,164
5,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,214,800,124,124,0,,90
5,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,137,500,120,120,0,,17
5,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,141,600,122,122,0,,19
5,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,151,600,121,121,0,,30
5,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,174,600,136,136,0,,38
5,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,140,600,122,122,0,,18
5,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,225,400,143,143,0,,82
5,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,142,200,100,100,0,,42
5,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,187,300,129,129,0,,58
5,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,110,200,94,94,0,,16
5,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,197,200,97,97,4,,100
5,1,100,1,,,,,,,,,,,,,7,6,,,,,,,99,300,99,99,1,,0
5,1,100,1,,,,,,,,,,,,,7,6,,,,,,,120,300,120,120,0,,0
5,1,100,1,,,,,,,,,,,,,7,6,,,,,,,140,400,140,140,0,,0
5,1,100,1,,,,,,,,,,,,,7,6,,,,,,,60,100,60,60,4,,0
5,1,100,1,,,,,,,,,,,,,7,6,,,,,,,122,500,122,122,0,,0
5,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,188,400,144,144,0,,44
5,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,161,500,125,125,0,,36
5,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,199,500,129,129,0,,70
5,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,160,500,134,134,21,,26
5,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,196,500,126,126,0,,70
5,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,234,1000,149,149,0,,85
5,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,175,600,140,140,0,,35
5,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,181,1100,126,126,0,,55
5,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,66,300,36,36,0,,30
5,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,145,800,125,125,0,,20
5,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,171,500,137,137,0,,34
5,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,133,400,115,115,1,,18
5,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,68,200,67,67,6,,1
5,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,124,600,116,116,1,,8
5,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,111,400,98,98,11,,13
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,123,400,95,95,1,,28
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,89,400,85,85,0,,4
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,51,300,47,47,0,,4
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,111,400,81,81,0,,30
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,35,100,35,35,2,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,76,600,76,76,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,24,100,24,24,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,28,100,28,28,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,51,200,51,51,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,21,100,21,21,3,,0
5,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,134,900,132,132,0,,2
5,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,101,700,101,101,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,13,,0
5,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,129,700,127,127,0,,2
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,84,200,59,59,4,,25
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,81,300,71,71,0,,10
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,80,300,80,80,0,,0
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,30,100,30,30,18,,0
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,76,300,76,76,12,,0
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,33,100,31,31,6,,2
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,23,100,23,23,0,,0
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,29,100,28,28,5,,1
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,34,100,34,34,0,,0
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,32,100,32,32,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,2,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,4,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,,0
5,1,100,1,,,,,,,,,,,,,7,16,,,,,,,23,100,23,23,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,4,,4
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,3,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,4,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,3,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,2,,15
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,0,,0
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,62,800,62,62,13,,
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,60,100,60,60,0,,
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,74,200,74,74,60,,
6,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,60,,
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,138,400,138,138,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,140,1100,14,14,1,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,40,400,4,4,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,120,1100,12,12,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,40,400,4,4,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,160,1500,16,16,0,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,90,800,18,18,1,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,55,200,11,11,1,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,115,400,23,23,7,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,175,900,35,35,0,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,185,1400,37,37,1,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,63,600,63,63,18,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,73,800,73,73,0,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,84,700,84,84,6,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,98,600,98,98,11,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,107,800,107,107,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,49,1700,49,49,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,45,1450,45,45,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,20,600,20,20,1,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,41,1200,41,41,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,35,1200,35,35,0,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,62,600,62,62,36,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,59,400,59,59,0,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,69,800,69,69,28,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,39,600,39,39,20,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,42,1200,42,42,6,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,85,400,85,85,60,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,60,200,60,30,49,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,60,200,60,30,47,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,112,400,112,56,32,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,68,400,68,34,44,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,94,400,94,47,22,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,,
6,1,200,5,,,,,3,3,,,,,,,,,,,,,,,10,200,10,2,8,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,51,600,51,51,1,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,25,600,25,25,10,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,33,600,33,33,7,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,23,400,23,23,4,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,36,600,36,36,15,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,54,400,64,64,8,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,54,400,64,64,11,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,29,200,34,34,11,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,53,400,63,63,8,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,71,400,81,81,6,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,27,400,47,47,10,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,14,200,24,24,14,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,40,400,60,60,10,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,20,200,30,30,25,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,29,200,39,39,15,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,20,200,22,22,7,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,56,400,60,60,4,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,36,200,38,38,32,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,18,200,20,20,60,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,52,200,54,54,29,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,12,400,22,22,7,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,9,200,14,14,5,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,8,200,13,13,6,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,12,600,27,27,5,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,37,200,37,37,8,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,30,200,30,30,20,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,32,200,32,32,6,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,28,200,28,28,1,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,58,200,58,58,2,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,50,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,60,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,40,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,60,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,5,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,60,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,30,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,40,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,10,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,60,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,2,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,22,200,44,44,8,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,0,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,16,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,10,,
6,1,200,1,,,2,5,,,,,,,,,,,,5,,,,,12,200,60,60,5,,
6,1,200,1,,,,,,,,,,,,,,,,5,,,,,0,0,0,0,60,,
6,1,200,1,,,2,5,,,,,,,,,,,,5,,,,,12,200,60,60,0,,
6,1,200,1,,,,,,,,,,,,,,,,5,,,,,0,0,0,0,60,,
6,1,200,1,,,2,5,,,,,,,,,,,,5,,,,,12,200,60,60,15,,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,60,200,60,60,3,0,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,60,200,60,60,8,0,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,60,200,60,60,9,0,
6,1,200,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,51,200,51,51,12,0,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,27,200,60,60,36,33,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,15,200,60,60,60,45,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,52,200,60,60,60,8,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,26,200,60,60,60,34,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,43,200,49,49,60,6,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,6,4,,,,,5,6,,,33,200,60,60,60,27,
